UserID,ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
UID00084,10066,Laptops,Apple,2337.686951,38,0,10,2,0
UID00084,10571,Tablets,Sony,709.51188,38,0,6,3,0
UID00084,11646,Laptops,Apple,2905.947176,38,0,2,4,1
UID00084,11673,Smartphones,HP,1678.331299,38,0,12,5,1
UID00084,11794,Smartphones,Samsung,2310.991633,38,0,6,3,0
UID00084,11980,Smartphones,Sony,2518.943654,38,0,15,1,1
UID00084,12353,Smart Watches,Other Brands,597.9608185,38,0,6,1,0
UID00084,13618,Smart Watches,Sony,533.4329604,38,0,3,5,1
UID00084,12937,Tablets,Apple,181.844717,38,0,8,2,0
UID00084,14871,Headphones,Samsung,2887.369597,38,0,18,4,0
UID00084,13011,Headphones,Apple,2695.600506,38,0,4,3,0
UID00084,13194,Tablets,HP,371.973032,38,0,10,1,0
UID00084,13963,Smart Watches,HP,2294.243486,38,0,10,2,0
UID00084,13980,Laptops,Samsung,542.4646283,38,0,12,2,0
UID00084,14693,Smartphones,Other Brands,1804.757023,38,0,14,1,1
UID00084,9952,Smartphones,Other Brands,116.2751851,38,0,13,5,1
UID00084,12417,Laptops,Samsung,1516.021564,38,0,15,1,0
UID00084,9551,Smart Watches,Samsung,2689.554455,38,0,2,1,1
UID00084,7395,Smartphones,Sony,1047.055811,38,0,9,4,1
UID00084,9379,Smart Watches,Other Brands,1718.104663,38,0,2,2,1
UID00084,9423,Tablets,Sony,523.3621866,38,0,11,5,1
UID00084,6337,Tablets,HP,2123.203829,38,0,1,4,1
UID00084,6709,Headphones,Other Brands,2364.386455,38,0,16,2,0
UID00084,7292,Smart Watches,Samsung,2280.427966,38,0,9,2,0
UID00084,7299,Tablets,Other Brands,126.1509552,38,0,18,5,1
UID00084,7391,Smartphones,Sony,215.736426,38,0,8,2,1
UID00084,7471,Smartphones,Sony,1260.271985,38,0,8,1,0
UID00084,7652,Smart Watches,Samsung,1719.007407,38,0,2,2,0
UID00084,6859,Tablets,Apple,391.9863373,38,0,9,1,1
UID00084,8195,Smartphones,HP,2029.867618,38,0,6,5,1
UID00084,8214,Smart Watches,Sony,2326.836419,38,0,11,1,0
UID00084,8431,Laptops,HP,2178.00077,38,0,11,4,1
UID00084,8581,Tablets,Other Brands,215.7243257,38,0,10,3,0
UID00084,8599,Laptops,Samsung,2149.220888,38,0,3,2,0
UID00084,9217,Laptops,Apple,355.3009547,38,0,18,3,0
UID00084,9077,Laptops,Sony,2212.497854,38,0,15,2,0
UID00084,9139,Laptops,Apple,616.7831347,38,0,5,1,0
UID00084,7780,Headphones,Other Brands,164.2849107,38,0,14,5,1
UID00085,12011,Smartphones,Sony,639.2153237,28,0,2,2,0
UID00085,12368,Headphones,Sony,1797.629363,28,0,16,1,0
UID00085,12542,Smartphones,Other Brands,1079.875124,28,0,12,4,1
UID00085,12667,Tablets,Other Brands,2625.254326,28,0,6,1,1
UID00085,12833,Headphones,HP,2809.933303,28,0,5,2,0
UID00085,13880,Laptops,Sony,592.7293723,28,0,2,2,0
UID00085,13726,Tablets,Sony,1962.012535,28,0,1,1,1
UID00085,13756,Laptops,Other Brands,444.5030729,28,0,2,5,1
UID00085,14484,Headphones,Sony,2579.129608,28,0,12,2,0
UID00085,14678,Laptops,HP,970.9775346,28,0,10,3,0
UID00085,11713,Headphones,HP,2395.965593,28,0,4,4,0
UID00085,13294,Smartphones,Samsung,1948.889597,28,0,9,5,1
UID00085,11314,Smartphones,Sony,517.1334842,28,0,7,5,1
UID00085,11022,Headphones,Apple,2271.819174,28,0,14,2,1
UID00085,11025,Laptops,Samsung,2141.339499,28,0,1,4,0
UID00085,11303,Smartphones,HP,2500.686876,28,0,19,1,0
UID00085,6496,Headphones,Samsung,1619.718991,28,0,12,5,1
UID00085,6922,Smartphones,Sony,645.9598734,28,0,6,4,1
UID00085,7706,Laptops,Sony,972.1142412,28,0,16,4,1
UID00085,8313,Laptops,Sony,1954.734489,28,0,5,3,1
UID00085,7602,Smart Watches,Samsung,727.4650169,28,0,17,4,1
UID00085,9597,Smart Watches,Samsung,2733.318409,28,0,3,5,0
UID00085,10432,Laptops,Other Brands,960.3929766,28,0,4,2,1
UID00085,10898,Laptops,Other Brands,1844.928422,28,0,4,2,0
UID00085,10930,Laptops,Samsung,2268.894636,28,0,11,3,1
UID00085,9252,Headphones,Sony,1099.038065,28,0,3,5,1
UID00086,11752,Smart Watches,Sony,902.1018142,33,0,9,4,1
UID00086,9821,Tablets,Other Brands,100.3763583,33,0,14,3,1
UID00086,9974,Laptops,Sony,1096.769711,33,0,17,4,1
UID00086,10717,Tablets,Other Brands,1392.285944,33,0,8,2,0
UID00086,10856,Smart Watches,Apple,2815.427568,33,0,17,4,1
UID00086,12997,Smartphones,HP,1888.471932,33,0,8,5,1
UID00086,14199,Smart Watches,Sony,1486.805161,33,0,9,5,1
UID00086,13310,Smartphones,Other Brands,666.1038444,33,0,11,5,1
UID00086,13355,Smartphones,Samsung,138.7402691,33,0,2,1,1
UID00086,13501,Tablets,Apple,1804.060409,33,0,11,5,1
UID00086,13528,Tablets,Samsung,2313.506451,33,0,6,3,0
UID00086,14804,Headphones,Samsung,312.9452654,33,0,7,1,0
UID00086,9666,Laptops,Other Brands,513.8842632,33,0,10,3,0
UID00086,13039,Tablets,Sony,941.3430949,33,0,16,2,0
UID00086,9143,Laptops,Samsung,1096.833312,33,0,2,1,1
UID00086,8267,Tablets,Sony,169.3045205,33,0,11,1,0
UID00086,8468,Tablets,HP,2919.819824,33,0,1,5,1
UID00086,6001,Tablets,HP,2446.9219,33,0,7,4,1
UID00086,6254,Tablets,Apple,447.2202787,33,0,5,4,1
UID00086,6626,Laptops,HP,2162.989928,33,0,14,5,1
UID00086,6771,Laptops,HP,2894.801992,33,0,4,5,1
UID00086,7361,Headphones,HP,2949.690271,33,0,18,3,0
UID00086,7546,Headphones,Apple,2316.164681,33,0,19,3,1
UID00086,7070,Headphones,HP,991.0274645,33,0,15,1,1
UID00086,8036,Tablets,Apple,1233.385423,33,0,2,1,0
UID00086,8081,Headphones,Apple,377.1755793,33,0,11,4,1
UID00086,8241,Laptops,HP,389.815287,33,0,6,3,0
UID00086,8250,Laptops,Other Brands,1482.020035,33,0,2,3,1
UID00086,9090,Smart Watches,HP,2077.778449,33,0,17,4,0
UID00086,7893,Tablets,Apple,2283.408346,33,0,18,4,1
UID00087,12444,Headphones,Other Brands,1994.017665,63,1,6,2,1
UID00087,11471,Smart Watches,Apple,663.6918622,63,1,3,1,1
UID00087,11640,Laptops,Sony,1699.846171,63,1,18,2,1
UID00087,12068,Smart Watches,HP,1402.772047,63,1,18,3,0
UID00087,12298,Smart Watches,Sony,973.8931342,63,1,6,2,1
UID00087,12454,Laptops,HP,2871.743475,63,1,17,1,0
UID00087,14694,Tablets,Samsung,1737.607826,63,1,7,2,0
UID00087,13003,Smartphones,HP,2300.092966,63,1,10,2,0
UID00087,13191,Smart Watches,Samsung,1317.21242,63,1,15,2,1
UID00087,14501,Laptops,Apple,286.8612086,63,1,12,1,1
UID00087,14619,Laptops,Samsung,1828.056159,63,1,16,4,0
UID00087,14653,Laptops,Sony,2232.792482,63,1,11,1,0
UID00087,11352,Tablets,Samsung,865.4139983,63,1,8,5,1
UID00087,12814,Smartphones,Apple,1888.804819,63,1,5,1,0
UID00087,11247,Headphones,Other Brands,2085.683768,63,1,4,5,1
UID00087,10793,Smartphones,Samsung,1152.285659,63,1,13,2,0
UID00087,6980,Laptops,Other Brands,344.964985,63,1,12,4,1
UID00087,6893,Smartphones,HP,2632.821233,63,1,12,5,1
UID00087,10849,Laptops,Other Brands,2965.180696,63,1,3,2,0
UID00087,7404,Headphones,Sony,2119.317638,63,1,17,1,1
UID00087,7462,Laptops,Apple,840.7964722,63,1,18,1,1
UID00087,7956,Smartphones,Apple,2960.117384,63,1,4,4,1
UID00087,8235,Smartphones,HP,398.5566518,63,1,14,4,1
UID00087,7960,Laptops,Samsung,2187.106718,63,1,8,3,0
UID00087,8676,Headphones,Apple,1865.347635,63,1,15,2,0
UID00087,9583,Tablets,HP,1047.178216,63,1,13,5,1
UID00087,9589,Laptops,HP,2286.382249,63,1,8,4,1
UID00087,10210,Headphones,HP,207.3019366,63,1,4,3,0
UID00087,10400,Smart Watches,Apple,844.1573451,63,1,13,2,1
UID00087,10643,Tablets,HP,1630.358726,63,1,17,5,1
UID00087,8512,Laptops,Other Brands,2944.772254,63,1,12,1,0
UID00088,13631,Tablets,Sony,2243.294228,33,1,9,5,1
UID00088,12157,Smartphones,Other Brands,859.7830249,33,1,16,2,0
UID00088,12198,Headphones,Apple,1490.708746,33,1,8,5,1
UID00088,13566,Laptops,Sony,1208.663427,33,1,11,2,0
UID00088,13950,Smartphones,HP,933.7311297,33,1,17,5,1
UID00088,11844,Laptops,Apple,101.9067399,33,1,5,3,0
UID00088,14136,Headphones,HP,1225.545667,33,1,4,3,1
UID00088,14430,Headphones,Apple,1799.518468,33,1,6,4,1
UID00088,14431,Smartphones,Samsung,1916.226928,33,1,12,2,1
UID00088,14590,Smart Watches,Apple,1793.185966,33,1,19,5,0
UID00088,14009,Tablets,Sony,1811.326655,33,1,19,1,0
UID00088,11799,Smartphones,HP,1169.736913,33,1,8,3,0
UID00088,13616,Headphones,HP,2764.068712,33,1,1,5,1
UID00088,11036,Smart Watches,Apple,654.1952899,33,1,16,2,0
UID00088,11101,Smart Watches,HP,2906.647782,33,1,2,3,0
UID00088,5883,Laptops,HP,1001.624006,33,1,8,4,1
UID00088,6911,Tablets,Apple,1729.402899,33,1,5,5,1
UID00088,7355,Tablets,HP,454.0215523,33,1,14,1,1
UID00088,8894,Headphones,Other Brands,2056.668788,33,1,19,2,0
UID00088,9140,Headphones,Sony,1762.495954,33,1,15,4,1
UID00088,8048,Laptops,HP,682.634449,33,1,16,5,1
UID00088,9538,Tablets,Sony,1721.214224,33,1,1,1,0
UID00088,9920,Headphones,Other Brands,1174.700429,33,1,8,4,1
UID00088,10546,Tablets,Samsung,2507.524687,33,1,5,3,0
UID00088,10755,Smartphones,HP,2940.637712,33,1,18,1,1
UID00088,9297,Smart Watches,Apple,142.8642613,33,1,3,5,1
UID00089,11529,Smart Watches,Other Brands,477.2477221,43,0,6,3,0
UID00089,13715,Smartphones,HP,2751.47644,43,0,18,5,1
UID00089,12276,Tablets,HP,1860.475466,43,0,16,5,1
UID00089,12751,Smartphones,Sony,158.396342,43,0,1,1,1
UID00089,12885,Laptops,HP,1024.876047,43,0,14,3,0
UID00089,13510,Smartphones,Apple,2636.687723,43,0,12,3,1
UID00089,14092,Laptops,Other Brands,1149.729462,43,0,11,3,1
UID00089,14676,Smart Watches,HP,789.5779468,43,0,9,1,1
UID00089,14269,Laptops,Samsung,1868.264687,43,0,8,4,1
UID00089,14397,Smartphones,HP,1837.967831,43,0,15,4,0
UID00089,14435,Headphones,HP,2985.220209,43,0,7,4,1
UID00089,14571,Laptops,Samsung,1737.420802,43,0,15,1,0
UID00089,11299,Smart Watches,Other Brands,1742.301004,43,0,10,1,0
UID00089,14691,Tablets,Sony,947.3101525,43,0,5,4,0
UID00089,14833,Smart Watches,Sony,1858.27173,43,0,15,2,1
UID00089,14263,Smartphones,Other Brands,2658.46083,43,0,1,4,0
UID00089,11158,Laptops,Samsung,2798.283744,43,0,19,4,1
UID00089,11812,Headphones,HP,2253.258635,43,0,10,3,0
UID00089,10676,Smartphones,Samsung,475.7365667,43,0,10,2,0
UID00089,10758,Tablets,Samsung,479.2771963,43,0,2,2,0
UID00089,5911,Tablets,Other Brands,1440.011123,43,0,1,2,1
UID00089,6243,Headphones,Other Brands,146.6402358,43,0,15,3,0
UID00089,6735,Smartphones,HP,764.4397149,43,0,13,2,0
UID00089,7059,Smartphones,Other Brands,1105.975277,43,0,4,5,1
UID00089,7172,Headphones,HP,2444.449834,43,0,19,5,1
UID00089,7572,Tablets,Samsung,1521.790799,43,0,5,2,0
UID00089,7587,Headphones,Sony,672.5883736,43,0,19,5,1
UID00089,6738,Smart Watches,Sony,916.7078552,43,0,16,5,1
UID00089,8456,Headphones,Apple,1396.103921,43,0,5,2,0
UID00089,8304,Smartphones,Sony,307.1541255,43,0,10,2,0
UID00089,10215,Headphones,Apple,202.9430147,43,0,12,1,0
UID00089,9999,Smart Watches,HP,340.7291713,43,0,3,1,0
UID00089,10591,Laptops,Other Brands,2179.60199,43,0,1,3,1
UID00089,9171,Laptops,Samsung,2204.545796,43,0,7,5,1
UID00089,9118,Laptops,Sony,319.5337521,43,0,10,5,0
UID00089,9344,Tablets,Sony,1325.866114,43,0,12,5,1
UID00090,12393,Laptops,Apple,1509.518821,19,1,13,2,0
UID00090,11047,Smartphones,Samsung,1476.832952,19,1,6,4,1
UID00090,11220,Laptops,Apple,2349.70096,19,1,14,5,1
UID00090,11500,Headphones,Apple,2046.427418,19,1,1,1,0
UID00090,11615,Headphones,HP,2058.512837,19,1,17,3,0
UID00090,11831,Laptops,Sony,1577.085987,19,1,6,5,1
UID00090,11884,Headphones,Sony,2901.391839,19,1,4,1,1
UID00090,11948,Smartphones,Samsung,1038.136596,19,1,7,5,1
UID00090,14868,Laptops,Sony,1657.665959,19,1,1,3,0
UID00090,14535,Tablets,Other Brands,1391.207051,19,1,4,2,0
UID00090,12903,Smart Watches,Other Brands,989.411627,19,1,16,3,1
UID00090,13018,Laptops,Apple,2661.011758,19,1,6,3,0
UID00090,13271,Headphones,HP,2124.973379,19,1,17,3,0
UID00090,13334,Laptops,Other Brands,1907.81776,19,1,16,5,1
UID00090,13851,Smart Watches,HP,1789.768437,19,1,19,4,1
UID00090,14195,Smart Watches,Sony,1194.222766,19,1,18,1,1
UID00090,14312,Smartphones,Sony,1539.662244,19,1,19,1,1
UID00090,10850,Headphones,Other Brands,2120.513212,19,1,19,5,1
UID00090,12541,Headphones,Samsung,826.7086238,19,1,2,1,0
UID00090,10844,Laptops,Apple,2444.137642,19,1,5,1,1
UID00090,12430,Tablets,Samsung,1354.337172,19,1,6,4,1
UID00090,10290,Laptops,Other Brands,300.1300414,19,1,15,1,0
UID00090,10469,Smartphones,HP,164.7608181,19,1,1,2,0
UID00090,6305,Tablets,HP,1018.745825,19,1,5,5,1
UID00090,6308,Smart Watches,HP,110.2670906,19,1,1,3,1
UID00090,6445,Smart Watches,Other Brands,432.2311604,19,1,17,2,1
UID00090,6694,Smartphones,Sony,995.7025943,19,1,15,1,0
UID00090,6838,Smartphones,Apple,2596.547872,19,1,12,1,0
UID00090,7377,Laptops,HP,1050.573422,19,1,11,1,0
UID00090,7565,Smart Watches,Samsung,1903.168688,19,1,14,4,1
UID00090,7642,Smartphones,Apple,1230.992119,19,1,12,2,0
UID00090,7192,Laptops,HP,1833.79685,19,1,3,1,0
UID00090,8162,Tablets,Apple,631.685275,19,1,15,3,0
UID00090,10260,Headphones,Other Brands,1429.554681,19,1,3,5,1
UID00090,8083,Laptops,Samsung,2339.676111,19,1,12,3,1
UID00090,9116,Headphones,Samsung,402.8999212,19,1,10,3,0
UID00090,9056,Laptops,HP,1604.880724,19,1,1,5,0
UID00090,9895,Smart Watches,HP,270.4139746,19,1,6,2,1
UID00090,8565,Smartphones,HP,883.3703934,19,1,10,4,1
UID00090,8536,Smartphones,Apple,1601.679309,19,1,2,5,1
UID00090,8181,Smart Watches,Samsung,2625.678462,19,1,16,3,0
UID00090,9044,Smartphones,Other Brands,2239.423368,19,1,13,2,0
UID00091,12342,Smartphones,Sony,237.3739044,29,0,2,5,0
UID00091,14342,Tablets,HP,879.9290479,29,0,5,1,1
UID00091,13671,Smartphones,Other Brands,1231.336318,29,0,2,3,0
UID00091,13534,Smartphones,Apple,549.0514672,29,0,16,5,1
UID00091,13312,Headphones,Apple,1947.632285,29,0,6,2,1
UID00091,12778,Tablets,Other Brands,1996.194692,29,0,17,4,1
UID00091,12428,Headphones,Other Brands,474.746949,29,0,7,3,0
UID00091,12270,Tablets,Apple,1387.782419,29,0,1,2,1
UID00091,9501,Headphones,Samsung,2120.576439,29,0,18,2,1
UID00091,9812,Laptops,Sony,1802.457977,29,0,12,4,1
UID00091,9186,Smartphones,Samsung,2720.303843,29,0,1,1,0
UID00091,9179,Laptops,HP,2503.434927,29,0,5,1,1
UID00091,9156,Smartphones,Samsung,2626.95508,29,0,14,5,1
UID00091,8722,Tablets,HP,808.2240318,29,0,14,3,1
UID00091,8422,Laptops,Apple,1732.753851,29,0,17,4,1
UID00091,6398,Tablets,Other Brands,2128.803895,29,0,1,4,1
UID00091,10230,Smart Watches,HP,1002.541758,29,0,5,3,1
UID00092,11583,Smart Watches,Sony,2185.903511,18,1,13,3,0
UID00092,12008,Smart Watches,Apple,1484.777109,18,1,19,1,1
UID00092,12039,Tablets,Other Brands,2924.424479,18,1,8,3,0
UID00092,12306,Smartphones,Other Brands,1584.996336,18,1,1,5,1
UID00092,12603,Headphones,Other Brands,2239.978579,18,1,9,2,0
UID00092,12779,Headphones,Other Brands,1195.547397,18,1,14,5,0
UID00092,12963,Headphones,Samsung,2646.477555,18,1,12,3,1
UID00092,13493,Smartphones,HP,1248.153586,18,1,15,4,1
UID00092,13358,Tablets,Apple,610.6129846,18,1,4,3,1
UID00092,13483,Laptops,Other Brands,489.3456947,18,1,5,3,0
UID00092,13609,Tablets,Samsung,2077.588799,18,1,17,1,1
UID00092,13991,Smart Watches,Sony,1884.358477,18,1,13,4,1
UID00092,14182,Smart Watches,Apple,1939.850868,18,1,14,4,0
UID00092,14230,Smart Watches,Samsung,2823.342349,18,1,17,2,1
UID00092,11056,Tablets,HP,336.1692468,18,1,12,2,0
UID00092,13110,Smart Watches,Sony,2207.554386,18,1,2,1,1
UID00092,10959,Smart Watches,Other Brands,851.3358234,18,1,17,2,1
UID00092,7211,Laptops,HP,2493.447628,18,1,2,2,1
UID00092,9525,Smart Watches,Samsung,1622.693232,18,1,9,3,0
UID00092,9730,Smartphones,Samsung,533.1620139,18,1,12,2,0
UID00092,5916,Tablets,Other Brands,1951.99175,18,1,2,1,0
UID00092,6193,Laptops,Samsung,2759.443938,18,1,13,4,1
UID00092,6227,Headphones,Other Brands,2964.484,18,1,15,2,0
UID00092,6570,Laptops,Sony,2334.501111,18,1,6,2,0
UID00092,6907,Headphones,HP,2095.564351,18,1,5,5,1
UID00092,7297,Tablets,Samsung,1369.948151,18,1,7,3,1
UID00092,6815,Smartphones,HP,2706.638827,18,1,8,5,1
UID00092,7845,Laptops,Sony,1415.001694,18,1,8,1,1
UID00092,7890,Smartphones,HP,2889.720017,18,1,9,3,0
UID00092,8288,Smart Watches,Apple,888.6162882,18,1,5,1,0
UID00092,8699,Laptops,Samsung,2684.159216,18,1,8,5,1
UID00092,8756,Smartphones,Other Brands,323.0674319,18,1,17,2,0
UID00092,9001,Laptops,Other Brands,463.064102,18,1,16,5,1
UID00092,7362,Smart Watches,HP,1596.047173,18,1,9,4,1
UID00093,10892,Tablets,HP,1136.861093,67,0,14,3,0
UID00093,12190,Laptops,Sony,112.6554186,67,0,14,1,0
UID00093,11123,Smartphones,HP,1209.756119,67,0,12,2,0
UID00093,11302,Smart Watches,Other Brands,2184.700763,67,0,9,3,0
UID00093,11688,Tablets,Apple,377.9124412,67,0,18,3,0
UID00093,12052,Smart Watches,Sony,1799.657744,67,0,11,1,0
UID00093,12409,Smartphones,Sony,247.9078856,67,0,17,2,0
UID00093,13499,Smartphones,Sony,1672.436328,67,0,13,5,1
UID00093,12918,Headphones,HP,958.7789138,67,0,18,1,0
UID00093,13088,Laptops,Sony,2720.727108,67,0,11,4,1
UID00093,13262,Smartphones,Apple,1174.157843,67,0,1,4,1
UID00093,13279,Headphones,Other Brands,2201.405927,67,0,13,3,1
UID00093,14123,Smartphones,Other Brands,702.2946359,67,0,18,3,1
UID00093,13436,Smart Watches,Other Brands,1641.3932,67,0,5,4,1
UID00093,10782,Headphones,HP,2959.75951,67,0,1,3,0
UID00093,12420,Headphones,Sony,800.4694693,67,0,7,4,1
UID00093,10373,Smart Watches,Sony,2558.450575,67,0,11,1,0
UID00093,7317,Laptops,Sony,260.2048904,67,0,5,2,1
UID00093,9880,Headphones,Samsung,2428.757416,67,0,10,3,0
UID00093,9962,Laptops,Sony,1819.719262,67,0,8,3,1
UID00093,6307,Tablets,Other Brands,508.7273393,67,0,2,4,1
UID00093,6563,Smart Watches,Sony,262.5061598,67,0,13,4,1
UID00093,7427,Headphones,Other Brands,2013.555197,67,0,4,5,1
UID00093,7487,Tablets,HP,1448.075996,67,0,16,5,0
UID00093,8496,Laptops,Sony,289.1108216,67,0,17,2,0
UID00093,8523,Smartphones,Sony,2871.650397,67,0,7,5,1
UID00093,7594,Tablets,HP,1636.503991,67,0,8,3,1
UID00093,9098,Headphones,Other Brands,2944.935179,67,0,3,4,1
UID00093,9142,Headphones,Samsung,1455.82391,67,0,14,1,0
UID00093,9172,Laptops,HP,1561.206869,67,0,9,5,1
UID00093,9469,Smartphones,HP,115.7870814,67,0,13,1,1
UID00093,9634,Headphones,Sony,695.8321812,67,0,12,1,0
UID00093,9665,Laptops,Other Brands,2746.733712,67,0,17,3,1
UID00093,8603,Laptops,HP,1923.35666,67,0,11,1,1
UID00094,13437,Laptops,HP,1226.59337,61,0,7,3,0
UID00094,12412,Smartphones,Apple,2337.082489,61,0,11,3,1
UID00094,12776,Smart Watches,Samsung,2069.477448,61,0,5,1,1
UID00094,12839,Smart Watches,Samsung,2024.335909,61,0,9,3,0
UID00094,12869,Laptops,Other Brands,559.9121828,61,0,2,4,1
UID00094,13542,Tablets,Sony,106.2397941,61,0,2,3,0
UID00094,14793,Tablets,Samsung,473.1726613,61,0,14,1,0
UID00094,13935,Smartphones,Other Brands,1007.88474,61,0,2,5,1
UID00094,13994,Laptops,Sony,249.5141474,61,0,6,5,0
UID00094,14082,Smart Watches,Sony,2923.047559,61,0,11,2,0
UID00094,14104,Headphones,HP,882.6432329,61,0,12,1,1
UID00094,14427,Laptops,HP,1031.89222,61,0,8,1,1
UID00094,14438,Headphones,HP,1724.205641,61,0,16,3,0
UID00094,13621,Smart Watches,Samsung,1289.38843,61,0,15,1,1
UID00094,11549,Smartphones,Apple,2675.237569,61,0,8,3,1
UID00094,10423,Smartphones,Other Brands,1098.470802,61,0,13,4,0
UID00094,10972,Headphones,Apple,166.7606502,61,0,8,5,1
UID00094,11301,Laptops,Sony,2027.832887,61,0,2,4,1
UID00094,6677,Smart Watches,HP,134.0146849,61,0,13,1,1
UID00094,6714,Smartphones,Samsung,1622.177834,61,0,7,5,1
UID00094,8927,Smartphones,Sony,834.9838701,61,0,16,5,1
UID00094,9135,Laptops,Other Brands,2012.888292,61,0,8,3,0
UID00094,9175,Smart Watches,Sony,1793.310395,61,0,4,4,1
UID00094,6260,Smart Watches,Samsung,1983.543933,61,0,6,1,0
UID00094,9601,Smart Watches,Sony,1417.177807,61,0,13,5,1
UID00094,9749,Smartphones,Other Brands,2920.656184,61,0,6,3,0
UID00094,9896,Headphones,Sony,184.300268,61,0,18,1,1
UID00094,10095,Laptops,Other Brands,1044.2294,61,0,7,4,1
UID00094,10098,Tablets,Other Brands,1251.161998,61,0,15,4,1
UID00094,10263,Headphones,Apple,1102.804071,61,0,2,4,1
UID00094,9493,Smartphones,Samsung,2528.34829,61,0,4,3,0
UID00095,10549,Laptops,Other Brands,276.3708566,30,0,1,3,0
UID00095,10673,Smart Watches,Sony,1480.733925,30,0,13,1,1
UID00095,10859,Smart Watches,Apple,1037.960522,30,0,18,4,1
UID00095,10886,Headphones,Other Brands,2287.410548,30,0,11,1,1
UID00095,11128,Tablets,Samsung,2434.93588,30,0,2,5,0
UID00095,14522,Tablets,Other Brands,1392.708155,30,0,2,5,0
UID00095,12034,Laptops,Samsung,2007.136787,30,0,4,3,0
UID00095,13054,Tablets,Samsung,2855.912979,30,0,15,5,1
UID00095,14752,Smart Watches,Sony,1685.301792,30,0,6,2,1
UID00095,14821,Headphones,Samsung,1734.920491,30,0,15,3,0
UID00095,10534,Laptops,HP,2648.943941,30,0,18,5,1
UID00095,11265,Tablets,Apple,2468.035611,30,0,5,3,1
UID00095,10527,Smartphones,Samsung,1878.171681,30,0,3,5,1
UID00095,6300,Headphones,Apple,2367.800002,30,0,15,5,1
UID00095,9932,Laptops,Samsung,1063.349462,30,0,8,4,1
UID00095,6156,Smartphones,Sony,2437.49607,30,0,11,1,0
UID00095,10028,Headphones,Samsung,2273.343905,30,0,13,2,0
UID00095,6505,Tablets,Sony,1724.022591,30,0,17,1,1
UID00095,6661,Laptops,Samsung,2923.166549,30,0,14,2,1
UID00095,6715,Tablets,Samsung,548.5547144,30,0,12,4,1
UID00095,6556,Smartphones,Other Brands,701.6428661,30,0,3,2,0
UID00095,7345,Tablets,Sony,2037.289958,30,0,3,2,0
UID00095,7830,Tablets,Other Brands,1404.162959,30,0,5,3,0
UID00095,8047,Tablets,Samsung,566.6155692,30,0,6,1,0
UID00095,9346,Laptops,Samsung,1932.80233,30,0,15,5,1
UID00095,6789,Smartphones,Sony,1905.02547,30,0,11,2,0
UID00096,10628,Smartphones,HP,290.7840763,64,1,9,1,1
UID00096,10092,Laptops,Apple,1623.292914,64,1,10,1,1
UID00096,10379,Tablets,Sony,2924.919042,64,1,4,4,1
UID00096,10388,Tablets,Other Brands,1145.345402,64,1,17,1,0
UID00096,10575,Smart Watches,Sony,2697.135274,64,1,2,1,0
UID00096,10681,Smart Watches,Apple,1339.375795,64,1,18,3,1
UID00096,14213,Smartphones,HP,192.7542499,64,1,12,3,1
UID00096,12126,Headphones,Other Brands,1274.147375,64,1,18,1,0
UID00096,13339,Laptops,Apple,2345.332177,64,1,11,4,1
UID00096,13353,Laptops,Apple,325.9358037,64,1,7,1,0
UID00096,13885,Smart Watches,Other Brands,1186.973735,64,1,5,4,1
UID00096,10045,Smart Watches,HP,874.6786809,64,1,5,4,1
UID00096,11439,Smart Watches,Other Brands,1955.832541,64,1,17,5,1
UID00096,9982,Laptops,HP,1030.15073,64,1,6,5,0
UID00096,14631,Smart Watches,Samsung,2124.96184,64,1,18,3,0
UID00096,9710,Headphones,Sony,1386.853625,64,1,19,4,1
UID00096,6030,Smartphones,Samsung,936.4659101,64,1,10,4,1
UID00096,6239,Smart Watches,HP,2700.974251,64,1,7,2,1
UID00096,6279,Laptops,Other Brands,672.5125591,64,1,16,5,1
UID00096,6323,Smart Watches,Other Brands,1112.817971,64,1,17,2,1
UID00096,6910,Smartphones,HP,1270.953866,64,1,15,4,1
UID00096,5989,Headphones,Samsung,1966.808384,64,1,15,1,0
UID00096,7439,Smartphones,HP,154.3303119,64,1,4,4,1
UID00096,7107,Smartphones,Apple,658.0579833,64,1,6,1,1
UID00096,9301,Tablets,Sony,980.9013736,64,1,3,4,1
UID00096,9786,Smart Watches,Apple,106.0998828,64,1,9,5,1
UID00096,8890,Laptops,HP,2421.897281,64,1,2,2,0
UID00096,7844,Tablets,Apple,1444.01223,64,1,5,3,0
UID00096,9048,Smartphones,Apple,609.7941296,64,1,3,5,0
UID00097,11460,Laptops,HP,1014.725089,31,0,7,1,0
UID00097,14726,Smartphones,HP,2357.667063,31,0,11,1,1
UID00097,14633,Laptops,Samsung,2842.566067,31,0,19,4,1
UID00097,12398,Tablets,Sony,2489.084309,31,0,13,1,0
UID00097,12334,Headphones,Sony,2743.722598,31,0,15,3,0
UID00097,12028,Laptops,Other Brands,167.0007051,31,0,4,1,0
UID00097,11541,Laptops,Other Brands,1306.055546,31,0,5,2,0
UID00097,11506,Tablets,Apple,324.7496611,31,0,19,2,1
UID00097,11480,Smart Watches,Sony,835.4638071,31,0,1,2,0
UID00097,11470,Laptops,Apple,2146.725572,31,0,13,4,0
